item(basicrobot,s0,msg(autoStartSysMsg,dispatch,basicrobot,basicrobot,start,7)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,453)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,456)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),77)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,460)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,463)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),81)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,467)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,470)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),85)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,474)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,477)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),89)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),93)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,481)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,484)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),99)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),103)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,488)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,491)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),107)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,495)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,498)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),111)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),112)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,502)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,505)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),154)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),158)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),159)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,509)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,512)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),163)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),164)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,516)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,519)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),168)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,523)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,526)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),177)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),178)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),182)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,530)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,533)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),186)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,537)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,540)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),190)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),191)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,544)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,547)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),195)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,551)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,554)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),199)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,558)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,561)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),219)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),220)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),221)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,565)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,568)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),225)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,572)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,575)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),248)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),249)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),250)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,579)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,582)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),254)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,586)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,589)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),273)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,593)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,596)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),277)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),278)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(9,sonar1),600)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(9,sonar1),600)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,601)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,604)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),282)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(9,sonar1),608)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(9,sonar1),608)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,609)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,612)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),288)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),289)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,616)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,619)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),294)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,623)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,626)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),298)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,630)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,633)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),302)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),306)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),637)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),637)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,638)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,641)).
item(basicrobot,work,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),643)).
discard(basicrobot,work,msg(local_sonar,event,robotsonar,none,sonar(22,sonar1),643)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),310)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,646)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,649)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),322)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),323)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,653)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,656)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),327)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,660)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,663)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),331)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,667)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,670)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),335)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),336)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),674)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),674)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,675)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,678)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),340)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),682)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),682)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,683)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,686)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),350)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),351)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,690)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,693)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),355)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),356)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(13,sonar1),697)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(13,sonar1),697)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,698)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,701)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),361)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(13,sonar1),705)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(13,sonar1),705)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,706)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,709)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),18)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),24)).
item(basicrobot,work,msg(walkerstarted,event,waiterwalker,none,walkerstarted(0),25)).
discard(basicrobot,work,msg(walkerstarted,event,waiterwalker,none,walkerstarted(0),25)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),85)).
item(basicrobot,doStep,msg(obstacle,event,distancefilter,none,obstacle(5),714)).
item(basicrobot,work,msg(obstacle,event,basicrobot,none,obstacle(unknown),715)).
discard(basicrobot,work,msg(obstacle,event,basicrobot,none,obstacle(unknown),715)).
item(basicrobot,work,msg(polar,event,basicrobot,none,polar(10,90),716)).
discard(basicrobot,work,msg(polar,event,basicrobot,none,polar(10,90),716)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(s),86)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(h),87)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),18)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),24)).
item(basicrobot,work,msg(walkerstarted,event,waiterwalker,none,walkerstarted(0),26)).
discard(basicrobot,work,msg(walkerstarted,event,waiterwalker,none,walkerstarted(0),26)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),91)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(30,sonar1),720)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(30,sonar1),720)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,721)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,724)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),98)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,728)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,731)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),102)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,735)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,738)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),106)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,742)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,745)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),110)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),111)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,749)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,752)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),120)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),121)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,756)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,759)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),125)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,763)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,766)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),129)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),130)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,770)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,773)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),172)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),173)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),177)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,777)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,780)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),181)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),182)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,784)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,787)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),186)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,791)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,794)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),195)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),196)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),197)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,798)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,801)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),204)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,805)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,808)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(r),208)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),209)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,812)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,815)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),213)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,819)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,822)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),217)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,826)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,829)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),237)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),238)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),239)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,833)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,836)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),243)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,840)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,843)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),266)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),267)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),268)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,847)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,850)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),272)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,854)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,857)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),291)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,861)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,864)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),295)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),296)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,868)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,871)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),300)).
item(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),875)).
discard(basicrobot,doStep,msg(local_sonar,event,robotsonar,none,sonar(8,sonar1),875)).
item(basicrobot,doStep,msg(local_tout_basicrobot_doStep,event,timer_doStep,none,local_tout_basicrobot_doStep,876)).
item(basicrobot,stepPerhapsDone,msg(local_tout_basicrobot_stepPerhapsDone,event,timer_stepPerhapsDone,none,local_tout_basicrobot_stepPerhapsDone,879)).
item(basicrobot,work,msg(cmd,dispatch,waiterwalker,basicrobot,cmd(l),306)).
item(basicrobot,work,msg(step,request,waiterwalker,basicrobot,step(355),310)).
